2
34 34
-0.630058 -0.494714 0.151910 0.015152 1.000000
-0.633934 -0.520284 0.182179 0.015152 1.000000
-0.628071 -0.539729 0.212447 0.015152 1.000000
-0.612632 -0.553458 0.242716 0.015152 1.000000
-0.587260 -0.561883 0.272985 0.015152 1.000000
-0.551154 -0.565439 0.303253 0.015152 1.000000
-0.503161 -0.564655 0.333522 0.015152 1.000000
-0.441943 -0.560263 0.363791 0.015152 1.000000
-0.366332 -0.553345 0.394060 0.015152 1.000000
-0.275953 -0.545433 0.424328 0.015152 1.000000
-0.172111 -0.538454 0.454597 0.015152 1.000000
-0.058562 -0.534337 0.484866 0.015152 1.000000
0.058562 -0.534337 0.515134 0.015152 1.000000
0.172111 -0.538454 0.545403 0.015152 1.000000
0.275953 -0.545433 0.575672 0.015152 1.000000
0.366332 -0.553345 0.605940 0.015152 1.000000
0.441943 -0.560263 0.636209 0.015152 1.000000
0.503161 -0.564655 0.666478 0.015152 1.000000
0.551154 -0.565439 0.696747 0.015152 1.000000
0.587260 -0.561883 0.727015 0.015152 1.000000
0.612632 -0.553458 0.757284 0.015152 1.000000
0.628071 -0.539729 0.787553 0.015152 1.000000
0.633934 -0.520284 0.817821 0.015152 1.000000
0.630058 -0.494714 0.848090 0.015152 1.000000
0.615672 -0.462651 0.878359 0.015152 1.000000
0.589286 -0.423892 0.908628 0.015152 1.000000
0.548596 -0.378678 0.938896 0.015152 1.000000
0.490525 -0.328195 0.969165 0.015152 1.000000
0.411661 -0.275327 0.999434 0.015152 1.000000
-0.427235 -0.283370 0.002264 0.030303 1.000000
-0.506942 -0.339139 0.032430 0.030303 1.000000
-0.564929 -0.391762 0.062596 0.030303 1.000000
-0.605137 -0.438428 0.092761 0.030303 1.000000
-0.630963 -0.478121 0.122927 0.030303 1.000000
-0.644875 -0.510763 0.153093 0.030303 1.000000
-0.648437 -0.536673 0.183259 0.030303 1.000000
-0.642438 -0.556293 0.213425 0.030303 1.000000
-0.627024 -0.570068 0.243591 0.030303 1.000000
-0.601789 -0.578411 0.273756 0.030303 1.000000
-0.565837 -0.581737 0.303922 0.030303 1.000000
-0.517856 -0.580535 0.334088 0.030303 1.000000
-0.456260 -0.575499 0.364254 0.030303 1.000000
-0.379534 -0.567707 0.394420 0.030303 1.000000
